,Intensity P010693,Intensity P010694,Intensity P010695,Intensity P010738,Intensity P010739,Intensity P010740,Intensity P013127,Intensity P018020,Intensity P018021
ENSP00000162330.5;ENSP00000377072.6;ENSP00000440415.2;ENSP00000443841.2;ENSP00000392708.3;ENSP00000377074.2;ENSP00000391669.3;ENSP00000440370.2;ENSP00000454702.1;ENSP00000458088.1;ENSP00000456929.1;ENSP00000455810.1;ENSP00000456625.1,-1.12298703485113,-1.535560563254315,-1.3631980312949543,-2.44711782254561,-2.462167319741355,-0.62763384069595,-1.6636722369342294,-3.2140356199950744,-3.80965989240704
ENSP00000163416.2;ENSP00000452601.1,-3.13579007921015,-0.0236865071409973,2.06873925769469,-2.260894898323702,-0.5104870726755457,-0.15091769452328,0.183841236077143,2.69189864716843,4.47847630170728
ENSP00000164133.2;ENSP00000437088.1;ENSP00000436136.1,-1.58671722604196,-3.33680267093552,-1.804482871553602,-2.987416142866678,-3.79879070107188,-1.81951852129274,-2.22058379177545,-1.99762448962123,-3.708702526694148
ENSP00000164139.3,2.70293843820196,2.11246427854369,-2.13976751335299,-1.05239513655739,2.70536213290676,-0.8589311035454461,-2.89053273895941,-4.12592746735095,-2.978236354797002
ENSP00000362466.1;ENSP00000168148.3,-2.83758481598888,-2.630399188704095,3.22379142196098,-1.60715366150746,-5.72255092098328,-3.311361805240614,-3.252553100408607,-2.065685569452523,-0.9061063124986009
ENSP00000168216.6;ENSP00000364453.5;ENSP00000364447.4,4.73084059041748,4.89744016696673,4.30681303342422,8.03105316270834,5.6708725800436,4.3956200454516,7.68629562669224,4.68709017142668,5.92197077909034
ENSP00000389337.1;ENSP00000169298.3;ENSP00000412221.2;ENSP00000390793.1;ENSP00000407631.1;ENSP00000411518.1;ENSP00000415886.1;ENSP00000414504.1;ENSP00000388789.1;ENSP00000416163.1;ENSP00000399525.1;ENSP00000388928.1;ENSP00000412821.1;ENSP00000403063.1,-1.925360307995066,-1.10803466445098,-0.1295093276371418,1.8300691373643,-0.056124310103656774,-5.39819892668979,1.89597805606232,-1.31286032075764,-2.0087055451755518
ENSP00000169551.6;ENSP00000464228.1;ENSP00000462028.1,-2.611915928501948,-2.305464604846919,-3.15649397657607,-3.8329486665353314,-2.9846116524784163,-4.29967581286664,-1.57871223062786,-1.7778075815061443,-3.5956416155174638
ENSP00000397983.1;ENSP00000170447.7;ENSP00000396340.1,-0.8064222455155191,-0.0900804964654718,-4.149153097051346,-1.11580564877473,-1.8273292136995347,0.967280414022465,-1.68102170005589,-1.58196794075517,-1.5508633469945188
ENSP00000170564.1;ENSP00000467632.1,-1.1072213809352394,-3.21128234787385,-3.79839988095239,-2.17669174736914,-2.330878478328336,-4.5681130831249,-6.40386671859165,0.23319622733972514,-1.351512013424226
ENSP00000171887.4,8.94920150148562,3.509292765294144,4.364208914222471,4.83000316297121,8.01707599635752,6.90834712782803,3.90413815398307,3.175812323572246,3.3104166253153706
ENSP00000421731.1;ENSP00000172229.3,-3.03476921339661,-2.01852838372575,-1.89215153933646,-2.48239000439328,0.245380542021216,-4.0660951052624,-3.6359989920243168,-2.78241474382443,-1.6337627020818353
ENSP00000173527.5;ENSP00000421273.1,2.8307238751535935,2.89485710649618,2.37646929048288,6.84602844305446,4.28407930439426,3.05239853479656,2.9264835485985783,3.50783214763944,3.00966141574195
ENSP00000430616.1;ENSP00000428787.1;ENSP00000380132.3;ENSP00000174653.3;ENSP00000428279.1;ENSP00000429435.1;ENSP00000431918.1;ENSP00000429037.1;ENSP00000429804.1,-2.6580833958375214,-1.2340627229061103,-6.74386311940783,-1.018342348709332,-0.9802047467943756,-1.9412421003993,-5.88103242768749,2.15887999605875,1.28670267956963
ENSP00000414901.1;ENSP00000406994.1;ENSP00000377846.3;ENSP00000377845.3;ENSP00000175506.4;ENSP00000414379.1;ENSP00000408472.1;ENSP00000401651.1;ENSP00000400422.1;ENSP00000394242.1;ENSP00000402350.1;ENSP00000408797.1,-4.43591890397333,-0.912104442678036,-0.7168924075886259,-1.82722057049181,-0.336430318645832,-2.18094183724392,-0.8271091846786082,0.941782368985887,-1.590814887538135
ENSP00000387031.2;ENSP00000310092.5;ENSP00000175756.5,-2.29349816731784,-2.7672236127814203,-2.871047372271407,-6.50623325081602,-2.02356863592604,-4.471788889741222,-2.652333289201234,-4.04815768831754,-1.9469710444136
ENSP00000463637.1;ENSP00000378942.2;ENSP00000176643.6;ENSP00000461916.1;ENSP00000345774.4;ENSP00000486085.1;ENSP00000464153.1;ENSP00000458942.1;ENSP00000464453.1;ENSP00000463128.1;ENSP00000462964.1;ENSP00000395845.2;ENSP00000486283.1;ENSP00000458397.1;ENSP00000462933.1;ENSP00000466814.1;ENSP00000433718.1,3.09057339720538,-1.22622427603428,-1.12211321550891,4.5639967825077,3.10406396282574,0.3233797261293502,6.88010452509505,1.89641258045121,-1.74985818168861
ENSP00000176763.5;ENSP00000428806.1,-1.80947117977997,4.36611952021366,1.9203568598457,0.142646344394766,0.283643447132299,0.8050077671767086,0.476560941169797,0.18638769820339912,0.387906636329518
